Evolut;dbo;Evolut;Nome;1;NULL;NO;varchar;100;100;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Latin1_General_CI_AS;NULL;NULL;NULL
Evolut;dbo;Evolut;Telefone;2;NULL;NO;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Latin1_General_CI_AS;NULL;NULL;NULL
Evolut;dbo;Evolut;Celular;3;NULL;NO;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Latin1_General_CI_AS;NULL;NULL;NULL
Evolut;dbo;Evolut;Email;4;NULL;NO;varchar;100;100;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Latin1_General_CI_AS;NULL;NULL;NULL
Evolut;dbo;Evolut;Endereco;5;NULL;NO;varchar;100;100;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Latin1_General_CI_AS;NULL;NULL;NULL
Evolut;dbo;Evolut;Numero;6;NULL;NO;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Latin1_General_CI_AS;NULL;NULL;NULL
Evolut;dbo;Evolut;Bairro;7;NULL;NO;varchar;100;100;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Latin1_General_CI_AS;NULL;NULL;NULL
Evolut;dbo;Evolut;RG;8;NULL;NO;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Latin1_General_CI_AS;NULL;NULL;NULL
Evolut;dbo;Evolut;CPF;9;NULL;NO;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Latin1_General_CI_AS;NULL;NULL;NULL
